relative_minutes,T1,T2,T3,T4,PC1,PC2,PC3,total_cpu_rate
285,0.241146549,0.970488713,0.17671664,0.984261769,1.186340563,0.472309452,0.565143258,2031.538213
286,0.245378796,0.969427278,0.177330127,0.984151424,1.271620737,0.507856272,0.609804704,2028.230463
287,0.249606371,0.968347386,0.177943545,0.984040698,1.330252023,0.537690348,0.63899974,2030.296652
288,0.253829194,0.967249058,0.178556895,0.983929589,1.380670671,0.557804198,0.621836105,2030.214866
289,0.258047185,0.966132315,0.179170175,0.983818097,1.44684486,0.585342125,0.608961561,2032.996277
290,0.262260262,0.964997179,0.179783385,0.983706224,1.453678862,0.593301078,0.646050232,1983.720704
291,0.266468347,0.96384367,0.180396526,0.983593968,1.521600695,0.627002416,0.826727128,1982.705518
292,0.270671358,0.962671811,0.181009596,0.98348133,1.49134403,0.611766578,0.737580762,1983.025553
293,0.274869217,0.961481624,0.181622596,0.98336831,1.464825918,0.599331843,0.705794493,1982.205004
294,0.279061842,0.960273132,0.182235525,0.983254908,1.421174041,0.577726859,0.688090293,1984.433062
295,0.283249154,0.959046358,0.182848384,0.983141123,1.319313437,0.537050992,0.627479556,2010.320286
296,0.287431074,0.957801325,0.183461172,0.983026957,1.317403969,0.536245996,0.626494781,2008.554561
297,0.291607521,0.956538057,0.184073888,0.982912409,1.303910341,0.53027261,0.620799674,2006.487397
298,0.295778416,0.955256577,0.184686533,0.982797479,1.289489465,0.524198012,0.621921091,2005.384909
299,0.299943681,0.953956911,0.185299106,0.982682167,1.304502251,0.52996202,0.617356187,2005.520961
300,0.304103234,0.952639083,0.185911607,0.982566473,1.269329992,0.520600009,0.629823306,2043.770578
301,0.308256999,0.951303118,0.186524036,0.982450398,1.318940952,0.540536244,0.624174402,2045.116049
302,0.312404894,0.949949042,0.187136392,0.98233394,1.36962931,0.561850716,0.63296329,2052.999486
303,0.316546842,0.94857688,0.187748676,0.982217102,1.269017219,0.5201704,0.653656308,2040.799309
304,0.320682763,0.947186658,0.188360887,0.982099881,1.271819292,0.522181246,0.703547047,2028.85397
305,0.324812578,0.945778404,0.188973024,0.981982279,1.267493003,0.526392221,0.70187045,2092.961534
306,0.32893621,0.944352143,0.189585088,0.981864295,1.267763065,0.526472197,0.700597225,2091.789993
307,0.333053579,0.942907903,0.190197079,0.98174593,1.272729961,0.528334964,0.698120665,2091.141185
308,0.337164608,0.941445711,0.190808995,0.981627183,1.303339973,0.540379571,0.688818802,2092.313913
309,0.341269217,0.939965596,0.191420838,0.981508055,1.287361616,0.5344028,0.701861718,2093.376592
310,0.345367329,0.938467585,0.192032606,0.981388546,1.307357424,0.548565204,0.718984392,2083.240459
311,0.349458865,0.936951707,0.192644299,0.981268655,1.306230758,0.549194636,0.720605673,2086.430226
312,0.353543749,0.935417991,0.193255918,0.981148383,1.335782186,0.56135894,0.720956954,2085.939946
313,0.357621901,0.933866466,0.193867461,0.98102773,1.400506529,0.590707262,0.807460872,2086.198659
314,0.361693245,0.932297161,0.194478929,0.980906696,1.454601104,0.614391105,0.843724057,2091.122082
315,0.365757703,0.930710107,0.195090322,0.98078528,1.416029352,0.599637352,0.86522007,2036.809423
316,0.369815197,0.929105333,0.195701639,0.980663484,1.395838511,0.590597951,0.84600064,2039.035115
317,0.373865651,0.92748287,0.19631288,0.980541306,1.397578199,0.591324334,0.849870373,2040.811597
318,0.377908987,0.92584275,0.196924044,0.980418748,1.480174561,0.626609146,0.879903061,2058.916269
319,0.381945128,0.924185003,0.197535132,0.980295808,1.52275918,0.644753007,0.877393807,2085.613475
320,0.385973997,0.922509661,0.198146143,0.980172488,1.532445918,0.658201983,0.818860222,2196.494549
321,0.389995517,0.920816755,0.198757077,0.980048787,1.548884318,0.667340188,0.829684775,2207.985073
322,0.394009613,0.919106318,0.199367934,0.979924705,1.522941655,0.656597128,0.841531488,2212.441772
323,0.398016208,0.917378383,0.199978714,0.979800242,1.506494493,0.655599187,1.105264277,2208.940859
324,0.402015225,0.915632983,0.200589416,0.979675398,1.593518452,0.697751637,1.149980408,2252.947801
325,0.406006588,0.91387015,0.20120004,0.979550174,1.562714066,0.693288136,1.128509952,2023.876543
326,0.409990221,0.912089918,0.201810585,0.97942457,1.56618676,0.695249064,1.1412941,2023.672754
327,0.413966048,0.910292322,0.202421053,0.979298584,1.581083208,0.702134374,1.165968165,2023.182192
328,0.417933995,0.908477394,0.203031441,0.979172219,1.622976574,0.72177655,1.155837349,2048.658192
329,0.421893984,0.906645171,0.203641751,0.979045472,1.599566802,0.713177788,1.155704722,2055.939355
330,0.425845941,0.904795687,0.204251982,0.978918346,1.611735359,0.719630847,1.197807174,2118.047146
331,0.429789791,0.902928976,0.204862133,0.978790839,1.61105136,0.719389573,1.196453485,2117.612063
332,0.433725458,0.901045075,0.205472205,0.978662952,1.652056671,0.736003129,1.198574162,2117.88691
333,0.437652868,0.899144019,0.206082197,0.978534684,1.643341957,0.73374681,1.223286961,2118.460118
334,0.441571945,0.897225845,0.206692108,0.978406037,1.626608312,0.726772561,1.226636292,2116.292638
335,0.445482615,0.895290589,0.20730194,0.978277009,1.646525325,0.732442789,1.192336808,2073.023959
336,0.449384804,0.893338288,0.207911691,0.978147601,1.597682379,0.710016472,1.18158421,2051.828148
337,0.453278438,0.89136898,0.208521361,0.978017813,1.557992766,0.692157224,1.16607224,2036.029195
338,0.457163441,0.8893827,0.20913095,0.977887645,1.54567134,0.686559353,1.16009783,2030.487785
339,0.461039741,0.887379489,0.209740458,0.977757097,1.531807098,0.680824296,1.160779747,2026.792507
340,0.464907264,0.885359382,0.210349884,0.977626169,1.494002627,0.668199489,1.167414725,2150.818089
341,0.468765935,0.88332242,0.210959229,0.977494861,1.532234239,0.68497616,1.20548,2149.118452
342,0.472615682,0.881268641,0.211568492,0.977363174,1.721877646,0.766952273,1.248371138,2152.816485
343,0.47645643,0.879198083,0.212177672,0.977231106,1.781023047,0.792673886,1.23345067,2155.336505
344,0.480288108,0.877110787,0.21278677,0.97709866,1.778578161,0.791929025,1.228597131,2158.476607
345,0.484110642,0.875006792,0.213395786,0.976965833,1.800572829,0.810676988,1.241705271,2129.653243
346,0.487923958,0.872886138,0.214004718,0.976832627,1.864542302,0.836943759,1.237972695,2130.561522
347,0.491727986,0.870748866,0.214613567,0.976699041,1.772958117,0.797316882,1.247542784,2105.922339
348,0.495522652,0.868595016,0.215222333,0.976565076,1.694973762,0.761467566,1.248209646,2082.460511
349,0.499307883,0.866424629,0.215831016,0.976430731,1.628349368,0.730876433,1.240300237,2065.843717
350,0.503083609,0.864237746,0.216439614,0.976296007,1.590340203,0.71236376,1.224652739,2061.007329
351,0.506849757,0.86203441,0.217048128,0.976160904,1.572676694,0.703405253,1.209885261,2049.601634
352,0.510606254,0.859814662,0.217656558,0.976025421,1.586314763,0.70851889,1.219532309,2042.556132
353,0.514353031,0.857578544,0.218264904,0.975889559,1.577731463,0.703871019,1.208479781,2040.494093
354,0.518090015,0.855326099,0.218873164,0.975753318,1.595006936,0.712050988,1.256556926,2041.507464
355,0.521817136,0.85305737,0.21948134,0.975616698,1.620453514,0.723159692,1.311658754,1953.995569
356,0.525534322,0.8507724,0.22008943,0.975479699,1.590025984,0.707846498,1.236727856,1953.545295
357,0.529241502,0.848471233,0.220697435,0.975342321,1.554120643,0.689936308,1.154484056,1952.599293
358,0.532938606,0.846153911,0.221305354,0.975204563,1.563506617,0.691938478,1.122270298,1951.523004
359,0.536625564,0.843820481,0.221913187,0.975066427,1.597250897,0.704619921,1.10583716,1952.898742
360,0.540302306,0.841470985,0.222520934,0.974927912,1.559116743,0.68636198,1.08287487,1981.101496
361,0.543968761,0.839105469,0.223128594,0.974789018,1.577574375,0.693904751,1.080476527,1981.277208
362,0.547624859,0.836723977,0.223736168,0.974649746,1.732075486,0.76232794,1.082053666,2081.576812
363,0.551270532,0.834326555,0.224343655,0.974510095,1.719579338,0.757808557,1.065046394,2103.804197
364,0.554905709,0.831913249,0.224951054,0.974370065,1.751666736,0.772279318,1.12501853,2101.832123
365,0.558530321,0.829484105,0.225558367,0.974229656,1.837303198,0.811490653,1.329078214,2070.211646
366,0.5621443,0.827039168,0.226165591,0.974088869,1.759163325,0.774104665,1.169624,2070.083493
367,0.565747577,0.824578486,0.226772728,0.973947704,1.67687996,0.733509448,0.989776035,2067.235645
368,0.569340082,0.822102105,0.227379776,0.97380616,1.677481881,0.734324806,1.022600459,2065.542357
369,0.572921748,0.819610072,0.227986736,0.973664238,1.698506286,0.74327722,1.047915583,2064.31252
370,0.576492507,0.817102435,0.228593608,0.973521937,1.787009583,0.77788882,1.037477931,2120.669864
371,0.580052289,0.814579242,0.229200391,0.973379258,1.777284892,0.776265425,1.006346651,2147.044294
372,0.583601029,0.81204054,0.229807085,0.973236201,1.795315899,0.7838599,0.985213119,2157.61133
373,0.587138658,0.809486378,0.230413689,0.973092766,1.867256405,0.813321064,0.979628607,2163.443703
374,0.590665108,0.806916805,0.231020204,0.972948953,1.889754943,0.82382048,0.970985772,2174.365043
375,0.594180313,0.804331869,0.231626629,0.972804762,1.941843265,0.85157533,0.94423267,2086.12421
376,0.597684205,0.80173162,0.232232964,0.972660193,1.939373207,0.849051271,0.949496691,2083.325033
377,0.601176719,0.799116107,0.232839209,0.972515245,1.880182872,0.822888631,0.94287096,2063.824739
378,0.604657787,0.79648538,0.233445364,0.97236992,1.771218107,0.769129281,0.933209323,2030.872073
379,0.608127343,0.793839489,0.234051428,0.972224218,1.754028726,0.760590016,0.939488896,2016.917245
380,0.611585321,0.791178485,0.2346574,0.972078137,1.822889903,0.78107467,0.946992346,1963.700332
381,0.615031656,0.788502418,0.235263282,0.971931679,1.81345794,0.779066709,0.949441205,1960.061935
382,0.618466281,0.785811338,0.235869072,0.971784843,1.76750575,0.758605101,0.91018128,1948.384858
383,0.621889132,0.783105298,0.236474771,0.971637629,1.685934293,0.717826415,0.795402383,1924.766732
384,0.625300142,0.780384349,0.237080378,0.971490038,1.654405673,0.701464774,0.716316139,1919.691811
385,0.628699248,0.777648542,0.237685892,0.97134207,1.494425779,0.623874058,0.453185267,1841.782124
386,0.632086384,0.77489793,0.238291315,0.971193724,1.429432533,0.590148483,0.365268863,1817.791913
387,0.635461487,0.772132566,0.238896644,0.971045001,1.482980153,0.612610111,0.45829916,1800.663335
388,0.638824491,0.7693525,0.239501881,0.9708959,1.601023542,0.665554742,0.619610771,1794.505579
389,0.642175333,0.766557788,0.240107025,0.970746422,1.655686869,0.687560907,0.60483327,1795.437327
390,0.645513948,0.763748481,0.240712075,0.970596567,1.661236678,0.697556523,0.568821203,1838.81449
391,0.648840274,0.760924634,0.241317032,0.970446335,1.626306102,0.683448389,0.545285008,1851.35208
392,0.652154247,0.7580863,0.241921896,0.970295726,1.635272771,0.691323196,0.681796627,1849.631603
393,0.655455804,0.755233533,0.242526665,0.97014474,1.632008862,0.688858948,0.65751466,1847.171563
394,0.658744882,0.752366387,0.24313134,0.969993377,1.561116451,0.654752439,0.529624158,1841.533139
395,0.662021419,0.749484917,0.24373592,0.969841637,1.501347233,0.625427554,0.534508046,1909.978782
396,0.665285351,0.746589178,0.244340406,0.96968952,1.469084658,0.612475803,0.534859157,1907.746329
397,0.668536618,0.743679226,0.244944797,0.969537027,1.461798556,0.610250356,0.534873084,1911.331286
398,0.671775156,0.740755114,0.245549093,0.969384157,1.435674072,0.600224036,0.539046356,1913.626884
399,0.675000905,0.7378169,0.246153293,0.96923091,1.416230924,0.592048007,0.540719174,1914.449622
400,0.678213803,0.734864639,0.246757398,0.969077286,1.345369033,0.564581363,0.545930838,1914.315264
401,0.681413788,0.731898387,0.247361406,0.968923286,1.371033676,0.576299432,0.566924532,1913.887281
402,0.684600801,0.728918201,0.247965319,0.96876891,1.53008226,0.645643266,0.622567478,1940.063603
403,0.68777478,0.725924137,0.248569135,0.968614157,1.527387832,0.648930594,0.622662773,1981.469385
404,0.690935664,0.722916253,0.249172855,0.968459028,1.511428137,0.642662515,0.624148849,1982.08939
405,0.694083394,0.719894605,0.249776478,0.968303522,1.52046846,0.653299317,0.64786257,1942.097923
406,0.69721791,0.716859252,0.250380004,0.96814764,1.530791375,0.65766062,0.647095388,1944.610834
407,0.700339151,0.71381025,0.250983433,0.967991382,1.530925714,0.657884815,0.651373206,1945.275237
408,0.703447059,0.710747659,0.251586764,0.967834748,1.524145014,0.655274922,0.648474351,1949.766122
409,0.706541575,0.707671536,0.252189997,0.967677738,1.527003781,0.65635126,0.647390829,1950.01746
410,0.709622639,0.70458194,0.252793132,0.967520352,1.515218305,0.649478088,0.645810924,1995.750085
411,0.712690193,0.70147893,0.25339617,0.96736259,1.447466299,0.615666673,0.61386109,1957.379461
412,0.715744178,0.698362565,0.253999108,0.967204453,1.452160674,0.616172496,0.617024839,1950.411236
413,0.718784536,0.695232903,0.254601948,0.967045939,1.45423171,0.616640412,0.615092289,1950.602272
414,0.72181121,0.692090006,0.255204689,0.96688705,1.422010911,0.602705322,0.610859052,1943.372399
415,0.724824142,0.688933932,0.255807331,0.966727784,1.370350485,0.578378841,0.570583957,1911.934239
416,0.727823274,0.685764742,0.256409874,0.966568144,1.363925135,0.575265859,0.569126973,1912.811616
417,0.730808549,0.682582496,0.257012317,0.966408128,1.42103028,0.597939546,0.552722679,1916.153801
418,0.733779911,0.679387255,0.25761466,0.966247736,1.420568907,0.598156139,0.552579071,1918.264187
419,0.736737303,0.676179079,0.258216903,0.966086969,1.423608107,0.59920464,0.55048978,1921.077938
420,0.739680668,0.672958029,0.258819045,0.965925826,1.427050057,0.602568697,0.508476911,2077.755122
421,0.742609951,0.669724168,0.259421087,0.965764308,1.412877,0.596718787,0.508768131,2073.766959
422,0.745525095,0.666477556,0.260023028,0.965602415,1.400022964,0.591339826,0.513229627,2067.046558
423,0.748426046,0.663218255,0.260624869,0.965440147,1.379794079,0.583413402,0.528088629,2063.813704
424,0.751312748,0.659946327,0.261226608,0.965277504,1.366062016,0.578226265,0.535644847,2064.819347
425,0.754185146,0.656661835,0.261828245,0.965114486,1.339099786,0.565238007,0.485412076,2047.007918
426,0.757043185,0.653364841,0.262429781,0.964951092,1.30318911,0.549389756,0.481691037,2040.953232
427,0.759886812,0.650055408,0.263031214,0.964787324,1.302759996,0.549191769,0.481382495,2043.626941
428,0.762715971,0.646733599,0.263632546,0.964623181,1.432375868,0.60311331,0.507131557,2051.878049
429,0.765530609,0.643399476,0.264233775,0.964458663,1.481160239,0.628156659,0.693630559,2055.314873
430,0.768330673,0.640053105,0.264834902,0.96429377,1.48671063,0.645092601,0.88688312,2103.417806
431,0.771116109,0.636694548,0.265435925,0.964128503,1.392665533,0.604835413,0.862262092,2096.135039
432,0.773886863,0.633323869,0.266036846,0.963962861,1.328015529,0.570901886,0.795635678,2082.670902
433,0.776642884,0.629941132,0.266637663,0.963796844,1.227331816,0.519638013,0.663763488,2049.699829
434,0.779384119,0.626546403,0.267238376,0.963630453,1.178965246,0.497517497,0.621485891,2042.912432
435,0.782110516,0.623139744,0.267838986,0.963463688,1.192958765,0.510507158,0.706944178,2120.968961
436,0.784822022,0.619721222,0.268439491,0.963296548,1.25080188,0.539263978,0.854705224,2122.533469
437,0.787518587,0.616290902,0.269039893,0.963129034,1.180046249,0.505114975,0.707191988,2116.210164
438,0.790200158,0.612848848,0.269640189,0.962961146,1.242517049,0.535484629,0.853140908,2116.053851
439,0.792866685,0.609395127,0.270240381,0.962792883,1.234580202,0.531831594,0.842514488,2115.427026
440,0.795518117,0.605929803,0.270840468,0.962624247,1.003571973,0.421634886,0.40669357,2036.622236
441,0.798154403,0.602452943,0.27144045,0.962455236,0.970205847,0.406811068,0.363056971,2037.276309
442,0.800775494,0.598964614,0.272040326,0.962285852,0.972383914,0.407259769,0.353662292,2037.066924
443,0.803381339,0.595464881,0.272640097,0.962116094,0.963094071,0.402880639,0.346093434,2034.167604
444,0.805971889,0.591953811,0.273239761,0.961945961,0.977620328,0.410095981,0.39298055,2032.027314
445,0.808547094,0.588431472,0.27383932,0.961775456,1.049248398,0.444562001,0.489899342,1965.535829
446,0.811106906,0.584897929,0.274438772,0.961604576,1.152404091,0.488215656,0.578903141,1965.20749
447,0.813651275,0.581353251,0.275038117,0.961433323,1.246043597,0.527692417,0.5811904,1973.769015
448,0.816180154,0.577797505,0.275637356,0.961261696,1.223637472,0.5213341,0.596911162,1977.327673
449,0.818693493,0.574230758,0.276236487,0.961089696,1.055452692,0.45079567,0.592249015,1958.597472
450,0.821191246,0.570653079,0.276835511,0.960917322,1.03021686,0.448941179,0.620589412,1975.64098
451,0.823673365,0.567064536,0.277434428,0.960744575,1.111893826,0.48528423,0.764212674,1971.125422
452,0.826139802,0.563465196,0.278033237,0.960571455,1.480555668,0.657858836,1.307172237,2032.478697
453,0.828590511,0.559855129,0.278631938,0.960397961,1.498154592,0.674182472,1.330020362,2098.013095
454,0.831025445,0.556234403,0.27923053,0.960224094,1.502219864,0.677879893,1.334265049,2111.522085
455,0.833444556,0.552603087,0.279829014,0.960049854,1.48356731,0.668610983,1.284574071,2108.330033
456,0.835847801,0.54896125,0.280427389,0.959875242,1.49618331,0.6746615,1.285289135,2113.300431
457,0.838235132,0.545308962,0.281025656,0.959700256,1.63044976,0.730533891,1.274101268,2124.540376
458,0.840606504,0.541646292,0.281623813,0.959524897,1.644313558,0.73905452,1.272938319,2139.325521
459,0.002765313,0.999996177,0.28222186,0.959349166,1.634572745,0.735296882,1.276853687,2138.084415
460,0.007128579,0.999974591,0.282819799,0.959173061,1.615733756,0.727501294,1.259772327,2198.535709
461,0.01149171,0.999933968,0.283417627,0.958996584,1.617083025,0.727600524,1.249989032,2199.87015
462,0.015854622,0.999874308,0.284015345,0.958819735,1.657435211,0.743976832,1.235560319,2203.338917
463,0.020217232,0.999795611,0.284612952,0.958642513,1.796598803,0.798804757,1.185294517,2203.01747
464,0.024579457,0.99969788,0.285210449,0.958464918,1.796424179,0.800956244,1.178804893,2212.822339
